,Date,Time,Max_Temperature,Min_Temperature,Humidity,Barometer,Wind,Weather_fog,Weather_haze,Weather_light rain passing clouds,Weather_light rain scattered clouds,Weather_passing clouds,Weather_rain passing clouds,Weather_rain showers scattered clouds,Weather_scattered clouds,Weather_thunderstorms passing clouds,Weather_thunderstorms scattered clouds,Wind Direction
841,29 august 2023,12:00 — 18:00,32,27,75,1008,10,False,False,False,False,False,False,False,False,True,False,0.0
842,29 august 2023,18:00 — 00:00,27,26,91,1010,2,False,False,False,False,True,False,False,False,False,False,0.0
843,30 august 2023,00:00 — 06:00,26,23,94,1011,5,False,False,False,False,True,False,False,False,False,False,0.0
844,30 august 2023,06:00 — 12:00,31,24,83,1011,6,False,False,False,False,True,False,False,False,False,False,0.0
845,30 august 2023,12:00 — 18:00,34,31,61,1008,10,False,False,False,False,True,False,False,False,False,False,0.0
846,30 august 2023,18:00 — 00:00,32,28,73,1009,7,False,False,False,False,True,False,False,False,False,False,
847,31 august 2023,00:00 — 06:00,28,26,89,1011,7,False,False,False,False,True,False,False,False,False,False,10.0
848,31 august 2023,06:00 — 12:00,31,26,82,1011,5,False,False,False,False,True,False,False,False,False,False,0.0
849,31 august 2023,12:00 — 18:00,33,31,63,1009,13,False,False,False,False,True,False,False,False,False,False,
850,31 august 2023,18:00 — 00:00,32,29,73,1010,10,False,False,False,False,True,False,False,False,False,False,10.0
851,1 july 2023,00:00 — 06:00,28,25,90,1011,8,False,False,True,False,False,False,False,False,False,False,10.0
852,1 july 2023,06:00 — 12:00,32,25,82,1011,3,False,False,False,False,True,False,False,False,False,False,0.0
853,1 july 2023,12:00 — 18:00,33,32,65,1010,10,False,False,False,False,True,False,False,False,False,False,14.0
854,1 july 2023,18:00 — 00:00,32,28,78,1011,4,False,False,False,False,True,False,False,False,False,False,6.0
855,2 july 2023,00:00 — 06:00,28,27,87,1011,0,False,False,False,False,True,False,False,False,False,False,0.0
856,2 july 2023,06:00 — 12:00,31,27,78,1012,7,False,False,False,False,True,False,False,False,False,False,3.0
857,2 july 2023,12:00 — 18:00,32,31,63,1010,13,False,False,False,False,True,False,False,False,False,False,
858,2 july 2023,18:00 — 00:00,32,29,70,1011,5,False,False,False,False,True,False,False,False,False,False,0.0
859,3 july 2023,00:00 — 06:00,29,28,82,1011,1,False,False,False,False,True,False,False,False,False,False,0.0
860,3 july 2023,06:00 — 12:00,32,28,74,1011,5,False,False,False,False,True,False,False,False,False,False,0.0
861,3 july 2023,12:00 — 18:00,33,31,66,1009,10,False,False,False,False,True,False,False,False,False,False,
862,3 july 2023,18:00 — 00:00,31,28,77,1009,6,False,False,False,False,True,False,False,False,False,False,10.0
863,4 july 2023,00:00 — 06:00,28,27,88,1010,1,False,False,False,False,True,False,False,False,False,False,0.0
864,4 july 2023,06:00 — 12:00,32,27,80,1010,2,False,False,False,False,True,False,False,False,False,False,0.0
865,4 july 2023,12:00 — 18:00,34,25,69,1008,8,False,False,False,False,True,False,False,False,False,False,0.0
866,4 july 2023,18:00 — 00:00,27,26,90,1009,4,False,False,False,False,False,False,False,False,True,False,0.0
867,5 july 2023,00:00 — 06:00,26,24,96,1010,3,False,False,False,False,True,False,False,False,False,False,0.0
868,5 july 2023,06:00 — 12:00,31,24,82,1010,2,False,False,False,False,True,False,False,False,False,False,0.0
869,5 july 2023,12:00 — 18:00,33,25,77,1009,8,False,False,False,False,True,False,False,False,False,False,0.0
870,5 july 2023,18:00 — 00:00,28,23,91,1010,5,False,False,False,False,True,False,False,False,False,False,0.0
871,6 july 2023,00:00 — 06:00,25,24,93,1011,1,False,False,False,False,True,False,False,False,False,False,0.0
872,6 july 2023,06:00 — 12:00,31,25,86,1011,1,False,False,False,False,True,False,False,False,False,False,0.0
873,6 july 2023,12:00 — 18:00,33,25,75,1010,7,False,False,False,False,False,False,False,False,True,False,0.0
874,6 july 2023,18:00 — 00:00,26,24,89,1011,3,False,False,False,False,True,False,False,False,False,False,0.0
875,7 july 2023,00:00 — 06:00,25,25,93,1011,0,False,False,False,False,True,False,False,False,False,False,0.0
876,7 july 2023,06:00 — 12:00,31,25,83,1012,2,False,False,False,False,True,False,False,False,False,False,5.0
877,7 july 2023,12:00 — 18:00,33,27,67,1010,11,False,False,False,False,True,False,False,False,False,False,5.0
878,7 july 2023,18:00 — 00:00,27,26,87,1012,3,False,False,True,False,False,False,False,False,False,False,0.0
879,8 july 2023,00:00 — 06:00,26,25,90,1012,3,False,False,False,False,True,False,False,False,False,False,0.0
880,8 july 2023,06:00 — 12:00,31,25,80,1012,2,False,False,False,False,True,False,False,False,False,False,0.0
881,8 july 2023,12:00 — 18:00,32,26,72,1010,7,False,False,False,False,True,False,False,False,False,False,0.0
882,8 july 2023,18:00 — 00:00,30,27,81,1010,5,False,False,False,False,True,False,False,False,False,False,0.0
883,9 july 2023,00:00 — 06:00,27,25,88,1011,3,False,False,False,False,True,False,False,False,False,False,0.0
884,9 july 2023,06:00 — 12:00,29,25,82,1012,4,False,False,False,False,True,False,False,False,False,False,0.0
885,9 july 2023,12:00 — 18:00,32,29,65,1009,5,False,False,False,False,True,False,False,False,False,False,0.0
886,9 july 2023,18:00 — 00:00,31,27,75,1009,3,False,False,False,False,True,False,False,False,False,False,0.0
887,10 july 2023,00:00 — 06:00,27,24,87,1010,5,False,False,False,False,True,False,False,False,False,False,2.0
888,10 july 2023,06:00 — 12:00,31,23,80,1011,7,False,False,False,False,True,False,False,False,False,False,0.0
889,10 july 2023,12:00 — 18:00,32,31,60,1009,11,False,False,False,False,True,False,False,False,False,False,10.0
890,10 july 2023,18:00 — 00:00,32,26,70,1009,6,False,False,False,False,True,False,False,False,False,False,5.0
891,11 july 2023,00:00 — 06:00,26,25,90,1011,8,False,False,False,False,True,False,False,False,False,False,10.0
892,11 july 2023,06:00 — 12:00,29,25,83,1012,5,False,False,False,False,True,False,False,False,False,False,0.0
893,11 july 2023,12:00 — 18:00,33,28,64,1010,9,False,False,False,False,True,False,False,False,False,False,0.0
894,11 july 2023,18:00 — 00:00,31,26,81,1010,10,False,False,False,False,False,False,False,False,True,False,0.0
895,12 july 2023,00:00 — 06:00,26,26,94,1011,1,False,False,False,False,True,False,False,False,False,False,0.0
896,12 july 2023,06:00 — 12:00,30,26,83,1011,6,False,False,False,False,True,False,False,False,False,False,3.0
897,12 july 2023,12:00 — 18:00,31,25,82,1010,15,False,False,False,False,True,False,False,False,False,False,7.0
898,12 july 2023,18:00 — 00:00,26,25,92,1010,3,False,False,False,False,True,False,False,False,False,False,0.0
899,13 july 2023,00:00 — 06:00,25,25,94,1011,2,False,False,False,False,True,False,False,False,False,False,0.0
900,13 july 2023,06:00 — 12:00,32,25,80,1012,4,False,False,False,False,True,False,False,False,False,False,0.0
901,13 july 2023,12:00 — 18:00,33,30,65,1010,11,False,False,False,False,True,False,False,False,False,False,0.0
902,13 july 2023,18:00 — 00:00,30,28,76,1011,6,False,False,False,False,True,False,False,False,False,False,0.0
903,14 july 2023,00:00 — 06:00,28,26,85,1011,2,False,False,False,False,True,False,False,False,False,False,0.0
904,14 july 2023,06:00 — 12:00,28,26,86,1013,6,False,False,False,False,True,False,False,False,False,False,
905,14 july 2023,12:00 — 18:00,29,26,80,1012,15,False,False,False,False,True,False,False,False,False,False,9.0
906,14 july 2023,18:00 — 00:00,26,25,82,1011,4,False,False,False,False,True,False,False,False,False,False,0.0
907,15 july 2023,00:00 — 06:00,25,24,89,1011,1,False,False,False,False,True,False,False,False,False,False,0.0
908,15 july 2023,06:00 — 12:00,31,24,76,1012,5,False,False,False,False,True,False,False,False,False,False,0.0
909,15 july 2023,12:00 — 18:00,34,31,52,1010,12,False,False,False,False,True,False,False,False,False,False,9.0
910,15 july 2023,18:00 — 00:00,33,27,69,1010,5,False,False,False,False,True,False,False,False,False,False,7.0
911,16 july 2023,00:00 — 06:00,27,26,86,1010,2,False,False,False,False,True,False,False,False,False,False,14.0
912,16 july 2023,06:00 — 12:00,32,26,73,1010,4,False,False,False,False,True,False,False,False,False,False,0.0
913,16 july 2023,12:00 — 18:00,34,32,55,1008,11,False,False,False,False,True,False,False,False,False,False,0.0
914,16 july 2023,18:00 — 00:00,33,28,71,1009,3,False,False,False,False,True,False,False,False,False,False,6.0
915,17 july 2023,00:00 — 06:00,28,26,80,1008,1,False,False,False,False,True,False,False,False,False,False,0.0
916,17 july 2023,06:00 — 12:00,32,26,73,1009,4,False,False,False,False,True,False,False,False,False,False,0.0
917,17 july 2023,12:00 — 18:00,33,27,74,1007,6,False,False,False,False,True,False,False,False,False,False,0.0
918,17 july 2023,18:00 — 00:00,28,27,88,1009,1,False,False,False,False,True,False,False,False,False,False,0.0
919,18 july 2023,00:00 — 06:00,27,25,89,1010,5,False,False,False,False,True,False,False,False,False,False,10.0
920,18 july 2023,06:00 — 12:00,29,25,80,1010,6,False,False,False,False,True,False,False,False,False,False,11.0
921,18 july 2023,12:00 — 18:00,31,29,68,1009,7,False,False,False,False,True,False,False,False,False,False,10.0
922,18 july 2023,18:00 — 00:00,31,28,76,1009,6,False,False,False,False,True,False,False,False,False,False,10.0
923,19 july 2023,00:00 — 06:00,28,26,86,1009,8,False,False,False,False,True,False,False,False,False,False,10.0
924,19 july 2023,06:00 — 12:00,27,26,88,1010,4,False,False,False,False,True,False,False,False,False,False,0.0
925,19 july 2023,12:00 — 18:00,30,24,86,1009,7,False,False,True,False,False,False,False,False,False,False,0.0
926,19 july 2023,18:00 — 00:00,25,24,93,1009,3,False,False,False,False,True,False,False,False,False,False,0.0
927,20 july 2023,00:00 — 06:00,25,25,94,1009,1,False,False,False,False,True,False,False,False,False,False,0.0
928,20 july 2023,06:00 — 12:00,27,23,89,1010,6,False,False,False,False,True,False,False,False,False,False,5.0
929,20 july 2023,12:00 — 18:00,30,27,72,1009,6,False,False,False,False,True,False,False,False,False,False,0.0
930,20 july 2023,18:00 — 00:00,29,27,76,1010,5,False,False,False,False,True,False,False,False,False,False,0.0
931,21 july 2023,00:00 — 06:00,28,26,85,1010,1,False,False,False,False,True,False,False,False,False,False,0.0
932,21 july 2023,06:00 — 12:00,31,26,77,1011,9,False,False,False,False,True,False,False,False,False,False,3.0
933,21 july 2023,12:00 — 18:00,33,31,60,1009,11,False,False,False,False,True,False,False,False,False,False,3.0
934,21 july 2023,18:00 — 00:00,32,28,69,1010,7,False,False,False,False,True,False,False,False,False,False,
935,22 july 2023,00:00 — 06:00,28,26,85,1011,0,False,False,False,False,True,False,False,False,False,False,0.0
936,22 july 2023,06:00 — 12:00,26,24,90,1012,10,False,False,False,False,False,False,False,False,True,False,
937,22 july 2023,12:00 — 18:00,30,25,79,1011,6,False,False,False,False,True,False,False,False,False,False,0.0
938,22 july 2023,18:00 — 00:00,30,27,84,1011,1,False,False,False,False,True,False,False,False,False,False,0.0
939,23 july 2023,00:00 — 06:00,27,25,90,1011,0,False,False,False,False,True,False,False,False,False,False,0.0
940,23 july 2023,06:00 — 12:00,30,25,83,1012,8,False,False,False,False,True,False,False,False,False,False,10.0
941,23 july 2023,12:00 — 18:00,31,30,71,1010,10,False,False,False,False,True,False,False,False,False,False,3.0
942,23 july 2023,18:00 — 00:00,30,27,81,1010,2,False,False,False,False,True,False,False,False,False,False,3.0
943,24 july 2023,00:00 — 06:00,27,25,88,1010,1,False,False,False,False,True,False,False,False,False,False,0.0
944,24 july 2023,06:00 — 12:00,32,25,77,1011,6,False,False,False,False,True,False,False,False,False,False,10.0
945,24 july 2023,12:00 — 18:00,34,32,56,1009,12,False,False,False,False,True,False,False,False,False,False,10.0
946,24 july 2023,18:00 — 00:00,33,28,64,1009,5,False,False,False,False,True,False,False,False,False,False,
947,25 july 2023,00:00 — 06:00,29,26,77,1010,3,False,False,False,False,True,False,False,False,False,False,3.0
948,25 july 2023,06:00 — 12:00,32,26,73,1011,8,False,False,False,False,True,False,False,False,False,False,0.0
949,25 july 2023,12:00 — 18:00,34,32,56,1009,9,False,False,False,False,True,False,False,False,False,False,0.0
950,25 july 2023,18:00 — 00:00,34,28,67,1010,3,False,False,False,False,True,False,False,False,False,False,8.0
951,26 july 2023,00:00 — 06:00,28,27,83,1011,1,False,False,False,False,True,False,False,False,False,False,0.0
952,26 july 2023,06:00 — 12:00,32,27,68,1012,11,False,False,False,False,True,False,False,False,False,False,
953,26 july 2023,12:00 — 18:00,33,32,56,1010,12,False,False,False,False,True,False,False,False,False,False,
954,26 july 2023,18:00 — 00:00,33,28,67,1010,2,False,False,False,False,True,False,False,False,False,False,0.0
955,27 july 2023,00:00 — 06:00,28,27,83,1011,0,False,False,False,False,True,False,False,False,False,False,0.0
956,27 july 2023,06:00 — 12:00,31,26,76,1012,9,False,False,False,False,True,False,False,False,False,False,10.0
957,27 july 2023,12:00 — 18:00,34,28,63,1010,10,False,False,False,False,True,False,False,False,False,False,
958,27 july 2023,18:00 — 00:00,33,28,69,1010,6,False,False,False,False,True,False,False,False,False,False,
959,28 july 2023,00:00 — 06:00,28,26,83,1010,3,False,False,False,False,True,False,False,False,False,False,0.0
960,28 july 2023,06:00 — 12:00,32,26,78,1011,1,False,False,False,False,True,False,False,False,False,False,0.0
961,28 july 2023,12:00 — 18:00,33,32,66,1009,7,False,False,False,False,True,False,False,False,False,False,
962,28 july 2023,18:00 — 00:00,32,28,79,1009,4,False,False,False,False,True,False,False,False,False,False,10.0
963,29 july 2023,00:00 — 06:00,28,27,88,1010,1,False,False,False,False,True,False,False,False,False,False,0.0
964,29 july 2023,06:00 — 12:00,31,26,80,1011,6,False,False,False,False,True,False,False,False,False,False,0.0
965,29 july 2023,12:00 — 18:00,32,30,72,1009,15,False,False,False,False,True,False,False,False,False,False,10.0
966,29 july 2023,18:00 — 00:00,31,29,74,1009,5,False,False,False,False,True,False,False,False,False,False,3.0
967,30 july 2023,00:00 — 06:00,29,27,83,1010,2,False,False,False,False,True,False,False,False,False,False,3.0
968,30 july 2023,06:00 — 12:00,31,28,75,1010,14,False,False,False,False,True,False,False,False,False,False,3.0
969,30 july 2023,12:00 — 18:00,33,31,62,1008,19,False,False,False,False,True,False,False,False,False,False,10.0
970,30 july 2023,18:00 — 00:00,32,30,67,1009,12,False,False,False,False,True,False,False,False,False,False,10.0
971,31 july 2023,00:00 — 06:00,30,29,69,1010,12,False,False,False,False,True,False,False,False,False,False,3.0
972,31 july 2023,06:00 — 12:00,31,28,67,1011,14,False,False,False,False,False,False,False,True,False,False,3.0
973,31 july 2023,12:00 — 18:00,33,30,58,1009,19,False,False,False,False,True,False,False,False,False,False,10.0
974,31 july 2023,18:00 — 00:00,32,29,66,1009,12,False,False,False,False,True,False,False,False,False,False,10.0
975,1 june 2023,00:00 — 06:00,29,27,85,1009,3,False,False,False,False,True,False,False,False,False,False,0.0
976,1 june 2023,06:00 — 12:00,32,27,80,1010,3,False,False,False,False,True,False,False,False,False,False,0.0
977,1 june 2023,12:00 — 18:00,33,31,69,1009,11,False,False,False,False,True,False,False,False,False,False,
978,1 june 2023,18:00 — 00:00,31,27,78,1009,5,False,False,False,False,True,False,False,False,False,False,0.0
979,2 june 2023,00:00 — 06:00,27,26,90,1009,1,False,False,False,False,True,False,False,False,False,False,0.0
980,2 june 2023,06:00 — 12:00,32,26,78,1011,7,False,False,False,False,True,False,False,False,False,False,0.0
981,2 june 2023,12:00 — 18:00,34,32,60,1009,13,False,False,False,False,True,False,False,False,False,False,
982,2 june 2023,18:00 — 00:00,33,28,67,1009,5,False,False,False,False,True,False,False,False,False,False,0.0
983,3 june 2023,00:00 — 06:00,28,26,84,1010,0,False,False,False,False,True,False,False,False,False,False,0.0
984,3 june 2023,06:00 — 12:00,33,26,76,1011,6,False,False,False,False,True,False,False,False,False,False,0.0
985,3 june 2023,12:00 — 18:00,34,31,64,1009,10,False,False,False,False,True,False,False,False,False,False,
986,3 june 2023,18:00 — 00:00,31,28,78,1009,1,False,False,False,False,True,False,False,False,False,False,0.0
987,4 june 2023,00:00 — 06:00,28,23,88,1011,7,False,False,False,False,True,False,False,False,False,False,0.0
988,4 june 2023,06:00 — 12:00,29,23,88,1012,6,False,False,False,False,True,False,False,False,False,False,0.0
989,4 june 2023,12:00 — 18:00,34,29,62,1009,8,False,False,False,False,True,False,False,False,False,False,0.0
990,4 june 2023,18:00 — 00:00,31,27,78,1009,3,False,False,False,False,True,False,False,False,False,False,6.0
991,5 june 2023,00:00 — 06:00,27,26,87,1010,2,False,False,False,False,True,False,False,False,False,False,0.0
992,5 june 2023,06:00 — 12:00,32,26,78,1009,5,False,False,False,False,True,False,False,False,False,False,0.0
993,5 june 2023,12:00 — 18:00,33,26,79,1008,8,False,False,False,False,True,False,False,False,False,False,0.0
994,5 june 2023,18:00 — 00:00,27,26,88,1009,1,False,False,False,False,True,False,False,False,False,False,0.0
995,6 june 2023,00:00 — 06:00,27,26,90,1010,2,False,False,False,False,True,False,False,False,False,False,0.0
996,6 june 2023,06:00 — 12:00,30,26,80,1010,6,False,False,False,False,True,False,False,False,False,False,14.0
997,6 june 2023,12:00 — 18:00,33,30,62,1008,7,False,False,False,False,True,False,False,False,False,False,0.0
998,6 june 2023,18:00 — 00:00,33,28,72,1009,5,False,False,False,False,True,False,False,False,False,False,
999,7 june 2023,00:00 — 06:00,28,27,87,1010,3,False,False,False,False,True,False,False,False,False,False,0.0
1000,7 june 2023,06:00 — 12:00,32,26,76,1010,12,False,False,False,False,True,False,False,False,False,False,3.0
1001,7 june 2023,12:00 — 18:00,33,31,64,1009,15,False,False,False,False,True,False,False,False,False,False,
1002,7 june 2023,18:00 — 00:00,31,27,76,1010,6,False,False,False,False,True,False,False,False,False,False,14.0
1003,8 june 2023,00:00 — 06:00,28,26,85,1010,7,False,False,False,False,True,False,False,False,False,False,10.0
1004,8 june 2023,06:00 — 12:00,31,26,76,1011,7,False,False,False,False,True,False,False,False,False,False,10.0
1005,8 june 2023,12:00 — 18:00,34,25,67,1009,10,False,False,False,False,True,False,False,False,False,False,0.0
1006,8 june 2023,18:00 — 00:00,27,25,92,1009,3,False,False,False,False,True,False,False,False,False,False,0.0
1007,9 june 2023,00:00 — 06:00,27,26,93,1009,0,False,False,False,False,True,False,False,False,False,False,0.0
1008,9 june 2023,06:00 — 12:00,33,26,77,1009,6,False,False,False,False,True,False,False,False,False,False,10.0
1009,9 june 2023,12:00 — 18:00,33,27,73,1007,13,False,False,False,False,True,False,False,False,False,False,10.0
1010,9 june 2023,18:00 — 00:00,27,26,88,1009,4,False,False,False,False,True,False,False,False,False,False,0.0
1011,10 june 2023,00:00 — 06:00,27,26,87,1009,2,False,False,False,False,True,False,False,False,False,False,0.0
1012,10 june 2023,06:00 — 12:00,28,26,85,1010,7,False,False,False,False,True,False,False,False,False,False,10.0
1013,10 june 2023,12:00 — 18:00,33,28,64,1008,7,False,False,False,False,True,False,False,False,False,False,10.0
1014,10 june 2023,18:00 — 00:00,33,29,73,1008,5,False,False,False,False,True,False,False,False,False,False,0.0
1015,11 june 2023,00:00 — 06:00,29,27,85,1009,6,False,False,False,False,True,False,False,False,False,False,10.0
1016,11 june 2023,06:00 — 12:00,32,27,81,1009,8,False,False,False,False,True,False,False,False,False,False,3.0
1017,11 june 2023,12:00 — 18:00,34,32,59,1007,13,False,False,False,False,True,False,False,False,False,False,
1018,11 june 2023,18:00 — 00:00,32,28,74,1008,2,False,False,False,False,True,False,False,False,False,False,10.0
1019,12 june 2023,00:00 — 06:00,28,25,85,1010,6,False,False,False,False,True,False,False,False,False,False,10.0
1020,12 june 2023,06:00 — 12:00,31,25,74,1010,10,False,False,False,False,True,False,False,False,False,False,0.0
1021,12 june 2023,12:00 — 18:00,34,31,60,1008,15,False,False,False,False,True,False,False,False,False,False,10.0
1022,12 june 2023,18:00 — 00:00,32,29,69,1009,10,False,False,False,False,True,False,False,False,False,False,
1023,13 june 2023,00:00 — 06:00,29,27,80,1009,5,False,False,False,False,True,False,False,False,False,False,0.0
1024,13 june 2023,06:00 — 12:00,32,27,77,1010,9,False,False,False,False,True,False,False,False,False,False,0.0
1025,13 june 2023,12:00 — 18:00,34,32,60,1008,16,False,False,False,False,True,False,False,False,False,False,10.0
1026,13 june 2023,18:00 — 00:00,32,29,72,1009,4,False,False,False,False,True,False,False,False,False,False,0.0
1027,14 june 2023,00:00 — 06:00,29,23,83,1011,8,False,False,False,False,True,False,False,False,False,False,0.0
1028,14 june 2023,06:00 — 12:00,30,23,84,1013,6,False,False,False,False,True,False,False,False,False,False,0.0
1029,14 june 2023,12:00 — 18:00,34,30,59,1010,6,False,False,False,False,True,False,False,False,False,False,0.0
1030,14 june 2023,18:00 — 00:00,34,27,71,1010,3,False,False,False,False,True,False,False,False,False,False,6.0
1031,15 june 2023,00:00 — 06:00,27,26,85,1011,3,False,False,False,False,True,False,False,False,False,False,0.0
1032,15 june 2023,06:00 — 12:00,32,26,77,1011,6,False,False,False,False,True,False,False,False,False,False,0.0
1033,15 june 2023,12:00 — 18:00,34,32,56,1009,7,False,False,False,False,True,False,False,False,False,False,0.0
1034,15 june 2023,18:00 — 00:00,34,28,70,1009,5,False,False,False,False,True,False,False,False,False,False,
1035,16 june 2023,00:00 — 06:00,28,27,84,1009,1,False,False,False,False,True,False,False,False,False,False,0.0
1036,16 june 2023,06:00 — 12:00,33,27,74,1010,9,False,False,False,False,True,False,False,False,False,False,3.0
1037,16 june 2023,12:00 — 18:00,34,33,58,1007,15,False,False,False,False,True,False,False,False,False,False,
1038,16 june 2023,18:00 — 00:00,33,29,65,1008,6,False,False,False,False,True,False,False,False,False,False,
1039,17 june 2023,00:00 — 06:00,29,26,84,1009,0,False,False,False,False,True,False,False,False,False,False,0.0
1040,17 june 2023,06:00 — 12:00,33,26,74,1010,8,False,False,False,False,True,False,False,False,False,False,10.0
1041,17 june 2023,12:00 — 18:00,34,33,57,1009,12,False,False,False,False,True,False,False,False,False,False,10.0
1042,17 june 2023,18:00 — 00:00,33,29,69,1009,4,False,False,False,False,True,False,False,False,False,False,5.0
1043,18 june 2023,00:00 — 06:00,29,27,83,1010,1,False,False,False,False,True,False,False,False,False,False,0.0
1044,18 june 2023,06:00 — 12:00,31,27,80,1012,9,False,False,False,False,True,False,False,False,False,False,14.0
1045,18 june 2023,12:00 — 18:00,32,31,65,1010,10,False,False,False,False,True,False,False,False,False,False,9.0
1046,18 june 2023,18:00 — 00:00,32,28,72,1010,4,False,False,False,False,True,False,False,False,False,False,0.0
1047,19 june 2023,00:00 — 06:00,28,26,88,1010,2,False,False,False,False,True,False,False,False,False,False,0.0
1048,19 june 2023,06:00 — 12:00,33,26,76,1010,4,False,False,False,False,True,False,False,False,False,False,0.0
1049,19 june 2023,12:00 — 18:00,35,33,57,1009,10,False,False,False,False,True,False,False,False,False,False,0.0
1050,19 june 2023,18:00 — 00:00,33,29,72,1010,5,False,False,False,False,True,False,False,False,False,False,6.0
1051,20 june 2023,00:00 — 06:00,29,27,83,1010,1,False,False,False,False,True,False,False,False,False,False,0.0
1052,20 june 2023,06:00 — 12:00,32,26,73,1011,6,False,False,False,False,True,False,False,False,False,False,
1053,20 june 2023,12:00 — 18:00,35,32,59,1008,10,False,False,False,False,True,False,False,False,False,False,5.0
1054,20 june 2023,18:00 — 00:00,33,28,73,1009,8,False,False,False,False,False,False,False,False,True,False,
1055,21 june 2023,00:00 — 06:00,28,27,86,1010,1,False,False,False,False,True,False,False,False,False,False,0.0
1056,21 june 2023,06:00 — 12:00,32,26,79,1011,5,False,False,False,False,True,False,False,False,False,False,0.0
1057,21 june 2023,12:00 — 18:00,34,26,72,1009,11,False,False,False,False,False,False,False,True,False,False,10.0
1058,21 june 2023,18:00 — 00:00,27,26,90,1010,1,False,False,False,False,True,False,False,False,False,False,0.0
1059,22 june 2023,00:00 — 06:00,27,26,92,1010,0,False,False,False,False,True,False,False,False,False,False,0.0
1060,22 june 2023,06:00 — 12:00,33,26,78,1011,3,False,False,False,False,True,False,False,False,False,False,0.0
1061,22 june 2023,12:00 — 18:00,34,32,58,1009,8,False,False,False,False,True,False,False,False,False,False,
1062,22 june 2023,18:00 — 00:00,32,27,80,1009,6,False,False,False,False,False,False,False,False,True,False,6.0
1063,23 june 2023,00:00 — 06:00,27,27,88,1010,4,False,False,False,False,True,False,False,False,False,False,0.0
1064,23 june 2023,06:00 — 12:00,32,27,78,1010,3,False,False,False,False,True,False,False,False,False,False,0.0
1065,23 june 2023,12:00 — 18:00,32,26,80,1009,7,False,False,False,False,False,False,False,False,True,False,0.0
1066,23 june 2023,18:00 — 00:00,26,25,93,1010,3,False,False,False,False,True,False,False,False,False,False,0.0
1067,24 june 2023,00:00 — 06:00,26,25,97,1010,1,False,False,False,False,True,False,False,False,False,False,0.0
1068,24 june 2023,06:00 — 12:00,31,26,81,1010,7,False,False,False,False,True,False,False,False,False,False,14.0
1069,24 june 2023,12:00 — 18:00,33,28,71,1008,10,False,False,False,False,True,False,False,False,False,False,9.0
1070,24 june 2023,18:00 — 00:00,29,27,84,1009,1,False,False,False,False,True,False,False,False,False,False,12.0
1071,25 june 2023,00:00 — 06:00,27,26,91,1009,1,False,False,False,False,True,False,False,False,False,False,0.0
1072,25 june 2023,06:00 — 12:00,32,26,81,1009,6,False,False,False,False,True,False,False,False,False,False,0.0
1073,25 june 2023,12:00 — 18:00,34,31,62,1008,19,False,False,False,False,True,False,False,False,False,False,7.0
1074,25 june 2023,18:00 — 00:00,31,28,75,1009,6,False,False,False,False,True,False,False,False,False,False,9.0
1075,26 june 2023,00:00 — 06:00,28,26,86,1010,2,False,False,False,False,True,False,False,False,False,False,0.0
1076,26 june 2023,06:00 — 12:00,30,25,78,1011,7,False,False,False,False,True,False,False,False,False,False,8.0
1077,26 june 2023,12:00 — 18:00,34,29,67,1009,14,False,False,False,False,True,False,False,False,False,False,8.0
1078,26 june 2023,18:00 — 00:00,29,27,76,1009,8,False,False,False,False,True,False,False,False,False,False,0.0
1079,27 june 2023,00:00 — 06:00,27,25,87,1010,1,False,False,False,False,True,False,False,False,False,False,0.0
1080,27 june 2023,06:00 — 12:00,32,25,75,1011,6,False,False,False,False,True,False,False,False,False,False,14.0
1081,27 june 2023,12:00 — 18:00,34,32,59,1009,15,False,False,False,False,True,False,False,False,False,False,14.0
1082,27 june 2023,18:00 — 00:00,33,28,72,1010,9,False,False,False,False,True,False,False,False,False,False,7.0
1083,28 june 2023,00:00 — 06:00,28,26,83,1011,4,False,False,False,False,True,False,False,False,False,False,0.0
1084,28 june 2023,06:00 — 12:00,32,26,79,1012,6,False,False,False,False,True,False,False,False,False,False,7.0
1085,28 june 2023,12:00 — 18:00,32,30,68,1010,14,False,False,False,False,True,False,False,False,False,False,7.0
1086,28 june 2023,18:00 — 00:00,30,28,79,1011,6,False,False,False,False,True,False,False,False,False,False,0.0
1087,29 june 2023,00:00 — 06:00,28,26,87,1011,1,False,False,False,False,True,False,False,False,False,False,0.0
1088,29 june 2023,06:00 — 12:00,32,26,78,1011,4,False,False,False,False,False,False,False,True,False,False,0.0
1089,29 june 2023,12:00 — 18:00,32,28,73,1009,6,False,False,False,False,True,False,False,False,False,False,0.0
1090,29 june 2023,18:00 — 00:00,32,27,80,1009,7,False,False,False,False,True,False,False,False,False,False,0.0
1091,30 june 2023,00:00 — 06:00,27,26,90,1010,3,False,False,False,False,True,False,False,False,False,False,0.0
1092,30 june 2023,06:00 — 12:00,30,26,80,1011,6,False,False,False,False,True,False,False,False,False,False,0.0
1093,30 june 2023,12:00 — 18:00,32,30,68,1009,9,False,False,False,False,True,False,False,False,False,False,10.0
1094,30 june 2023,18:00 — 00:00,30,28,78,1009,7,False,False,False,False,True,False,False,False,False,False,14.0
1095,1 may 2023,00:00 — 06:00,26,25,97,1008,1,False,False,False,False,True,False,False,False,False,False,0.0
